ArchetypeName, PositionX, PositionY, PositionZ, RotationX, RotationY, RotationZ, RotationW, YmapFile
prop_tree_cedar_s_01, -402.4461, 5915.14355, 34.83235, 0, 0, 0.748955846, -0.6626198, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15_critical_0.ymap
prop_tree_cedar_s_01, -458.485352, 5871.52, 32.48252, 0, 0, 0.7071068, -0.707106769, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15_critical_0.ymap
prop_tree_cedar_s_01, -461.8033, 5849.508, 32.5071335, 0.0218859948, -0.00153099955, 0.445747882, 0.894889653, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15_critical_0.ymap
prop_tree_cedar_s_01, -510.5915, 5752.30029, 42.2630157, -0.06431999, 0.009612998, 0.12442898, 0.9900949, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15_critical_0.ymap
prop_tree_cedar_s_01, -476.268, 5583.918, 69.2959061, -0.0745509639, -0.006289996, 0.5647358, 0.8218736, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15_critical_0.ymap
prop_w_r_cedar_01, -835.7577, 5361.601, 48.91867, 0.0895300061, 0.0525780022, 0.338297039, 0.9352941, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15_critical_0.ymap
prop_tree_cedar_s_01, -332.698669, 5996.371, 35.7183075, 0.00455200346, 0.0151870111, 0.49464336, 0.86895144, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15_critical_0.ymap
prop_tree_cedar_s_01, -321.5144, 6029.419, 30.6050873, 0, 0, 0.9816272, 0.190809041, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15_critical_0.ymap
prop_tree_cedar_03, -362.394165, 5953.977, 40.12439, -0.0265440047, 0.06408401, 0.8175261, 0.571699142, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15_critical_0.ymap
prop_tree_eng_oak_01, -299.503448, 5992.249, 35.6536026, 0, 0, 0, 1, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15_critical_0.ymap
prop_tree_cedar_s_01, -334.113647, 5992.96338, 36.1654663, -0.02100301, 0.04306302, -0.3895122, 0.9197743, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15_critical_0.ymap
prop_tree_cedar_03, -614.0487, 5399.306, 50.0063, -0.0100330012, 0.0425950028, 0.9928431, -0.111120015, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15b_critical_0.ymap
prop_tree_cedar_s_01, -646.653748, 5345.70264, 57.5197639, 0.0661709756, -0.0339619853, 0.8133507, 0.576999843, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15b_critical_0.ymap
prop_tree_cedar_03, -628.389343, 5285.83154, 57.7103348, 0, 0, 0, 1, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15b_critical_0.ymap
prop_tree_cedar_03, -664.104248, 5278.024, 73.17462, 0, 0, 0.968696, 0.24825, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15b_critical_0.ymap
prop_tree_cedar_03, -633.0817, 5275.02539, 67.68341, 0, 0, 0.965567768, 0.260151953, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15b_critical_0.ymap
prop_tree_cedar_03, -654.8956, 5215.10059, 82.89098, 0, 0, -0.0573350154, 0.998355, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15b_critical_0.ymap
prop_tree_cedar_03, -643.2186, 5206.34863, 84.99157, 0, 0, 0.7525538, -0.6585309, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15b_critical_0.ymap
prop_tree_cedar_03, -644.381531, 5241.207, 74.2302551, 0, 0, 0.8241263, -0.566406131, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15b_critical_0.ymap
prop_tree_cedar_03, -604.3567, 5243.66943, 70.2155762, 0.03399501, -0.06061502, 0.936104357, 0.344788134, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15b_critical_0.ymap
prop_tree_cedar_03, -617.5687, 5110.15234, 122.894287, 0, 0, -0.5968184, 0.8023764, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15b_critical_0.ymap
prop_tree_cedar_03, -634.90686, 5171.4126, 101.306389, 0, 0, -0.4325109, 0.9016287, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15b_critical_0.ymap
prop_tree_cedar_03, -614.238647, 5157.94873, 104.628906, 0, 0, -0.393989921, 0.919114769, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15b_critical_0.ymap
prop_tree_cedar_04, -664.4864, 5164.80957, 108.579971, 0, 0, -0.629320264, 0.7771461, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15b_critical_0.ymap
prop_tree_cedar_03, -668.600159, 5171.30469, 107.316177, 0, 0, 0.642788053, 0.7660441, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15b_critical_0.ymap
prop_tree_cedar_03, -619.454163, 5138.052, 112.527184, 0, 0, 0.9426415, 0.333807141, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15b_critical_0.ymap
prop_tree_cedar_04, -600.6385, 5175.7583, 97.75493, 0, 0, -0.398749083, 0.9170601, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15b_critical_0.ymap
prop_tree_cedar_s_01, -629.1143, 5338.105, 56.4698868, 0.0278299954, 0.022940997, 0.7711229, -0.6356639, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15b_critical_0.ymap
prop_tree_cedar_03, -656.9727, 5296.21729, 67.8030548, -0.0495470241, 0.0165780075, 0.9048594, 0.4224922, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15b_critical_0.ymap
prop_tree_cedar_03, -626.1608, 5315.565, 57.90161, 0, 0, -0.484809726, 0.874619663, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15b_critical_0.ymap
prop_tree_cedar_03, -689.8735, 5305.013, 68.1223755, 0, 0, 0.9540665, 0.299594849, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15b_critical_0.ymap
prop_tree_cedar_04, -659.0566, 5293.429, 68.93508, -0.00307599921, 0.0282959919, 0.916497767, -0.399025917, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15b_critical_0.ymap
prop_tree_cedar_03, -504.5997, 5391.87549, 73.36236, 0, 0, 0.515038252, 0.857167244, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15b_critical_0.ymap
prop_tree_cedar_03, -697.8697, 5182.548, 104.66597, 0, 0, 0.927183747, 0.3746069, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15b_critical_0.ymap
prop_tree_cedar_03, -717.831238, 5273.09375, 75.4839, 0.0335030146, -0.0100000044, 0.6587453, 0.751553237, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15b_critical_0.ymap
prop_tree_cedar_03, -732.948853, 5292.91064, 74.604, 0, 0, 0.9246054, 0.3809262, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15b_critical_0.ymap
prop_tree_cedar_03, -760.342468, 5282.76025, 83.59239, 0, 0, 0.5224991, 0.852639854, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15b_critical_0.ymap
prop_tree_cedar_03, -646.2132, 5269.375, 72.46588, 0.0482949875, 0.0595069863, 0.9784828, -0.191566974, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15b_critical_0.ymap
prop_tree_cedar_03, -607.5127, 5095.24756, 128.329666, -0.021562, 0.048539, 0.809006, -0.585396, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15b_critical_0.ymap
prop_tree_cedar_03, -712.000549, 5272.666, 73.86549, 0, 0, 0.9388241, -0.344397038, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15b_critical_0.ymap
prop_tree_cedar_03, -743.297241, 5304.211, 73.73852, 0, 0, 0.9710324, -0.238948092, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15b_critical_0.ymap
prop_tree_cedar_03, -557.008057, 5233.425, 70.295166, 0.0538639873, 0.0123219965, 0.0150619959, 0.9983586, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15b_critical_0.ymap
prop_tree_cedar_03, -616.1387, 5403.191, 48.8493423, 0.04129099, -0.004049999, -0.186013952, 0.981670737, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15b_critical_0.ymap
prop_tree_cedar_03, -627.4476, 5322.61865, 58.407383, 0.0304650143, -0.0979190543, 0.989608467, -0.100791045, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15b_critical_0.ymap
prop_tree_cedar_s_01, -630.834045, 5332.67725, 56.1803322, -0.058408007, -0.0481470078, 0.769411147, -0.6342531, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15b_critical_0.ymap
prop_tree_cedar_s_01, -648.152, 5279.32031, 69.41522, 0.010497001, 0.0434310026, 0.774635136, -0.630828142, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15b_critical_0.ymap
prop_tree_cedar_s_01, -643.460938, 5296.73438, 64.06708, -0.06890502, -0.0214140061, 0.7716362, -0.6319582, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15b_critical_0.ymap
prop_tree_cedar_s_01, -639.4425, 5279.688, 68.9103546, 0.010497001, 0.0434310026, 0.774635136, -0.630828142, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15b_critical_0.ymap
prop_rus_olive, -1039.8916, 5012.15234, 185.99855, -0.08251898, 0.124784969, 0.947912753, -0.281212926, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_rus_olive, -1058.51355, 5052.837, 170.695053, 0.021815002, 0.154360011, 0.972899139, 0.170776, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_rus_olive, -1186.47437, 5005.249, 156.472427, -0.207507074, 0.04092402, 0.856545269, -0.470740139, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_bush_lrg_04d, -1162.7948, 4888.76172, 214.1336, -0.142735973, -0.05143499, 0.456480861, 0.876701832, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_tree_cedar_s_02, -1296.66431, 5028.3667, 105.855438, 0, 0, -0.442172974, 0.8969298, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_tree_cedar_s_01, -1367.63538, 5073.616, 76.05365, 0.07012201, -0.008224001, -0.189118, 0.9794129, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_tree_cedar_s_01, -1338.01428, 5072.907, 89.25682, 0.00115500065, 0.02566601, 0.947428346, -0.318935126, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_w_r_cedar_01, -1321.822, 5002.78125, 122.029358, 0.0124769993, 0.053175997, 0.914278865, -0.401385933, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_tree_cedar_03, -1320.46631, 5005.7876, 119.230484, 0, 0, 0.9743701, 0.224951014, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_w_r_cedar_01, -1331.91357, 5045.25146, 101.742645, 0, 0, 0.9857652, 0.168128043, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_tree_cedar_03, -1326.593, 5085.777, 79.31502, 0.0222230013, -0.008515001, 0.4084731, 0.9124601, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_tree_cedar_s_02, -1370.15381, 5004.30371, 108.224823, 0, 0, 0.7879445, 0.6157464, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_tree_cedar_s_01, -1368.71313, 5001.31641, 110.036713, 0, 0, 0.90405947, 0.4274067, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_tree_cedar_s_01, -1384.52246, 5009.47754, 100.128426, -0.082208015, 0.0130140018, 0.893069148, -0.44215408, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_tree_cedar_03, -1325.74829, 5059.41455, 92.3930359, 0, 0, 0.7193401, 0.694658041, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_tree_cedar_03, -1301.48718, 5037.337, 103.011581, 0, 0, -0.5591929, 0.8290376, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_tree_cedar_s_02, -1312.86084, 4894.291, 146.295029, 0, 0, 0.9438568, -0.330354929, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_tree_cedar_s_01, -1355.10925, 4906.414, 126.1917, -0.008849997, 0.104976974, 0.9376398, 0.331259936, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_tree_cedar_s_02, -1356.38318, 4907.418, 125.851662, 0, 0, 0.0598040037, 0.998210132, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_tree_cedar_s_01, -1361.0481, 4882.65039, 125.927376, 0.0592190325, 0.0137560079, -0.237980127, 0.9693654, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_tree_cedar_s_01, -1360.21948, 4871.654, 132.018112, -0.0139859933, 0.02194999, 0.9977685, 0.06148697, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_tree_cedar_s_01, -1344.42236, 4877.55273, 134.196808, -0.007354003, 0.0242070071, 0.924078345, 0.38136515, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_tree_cedar_s_01, -1404.06689, 4943.05566, 97.58407, -0.0452329852, 0.00112599961, 0.989909649, -0.134281963, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_tree_cedar_s_01, -1388.48914, 4867.04932, 129.549042, 0.0394849777, 0.06494495, 0.6493866, 0.756650567, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_w_r_cedar_01, -1380.13037, 4886.958, 118.048904, 0, 0, 0.8305413, -0.5569571, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_tree_cedar_s_01, -1443.23438, 4922.362, 96.49549, -0.00361099886, 0.0456359871, 0.9958358, 0.0788379759, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_w_r_cedar_01, -1429.46167, 4912.58643, 100.972687, 0, 0, 0.9637076, -0.2669599, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_tree_cedar_s_02, -1441.48535, 4969.934, 83.9152, 0, 0, -0.186374977, 0.9824787, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_tree_cedar_s_01, -1439.88745, 4969.65527, 84.38912, -0.0342789963, 0.09961598, 0.828019857, 0.550712943, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_w_r_cedar_01, -1430.30164, 4945.56445, 86.11447, -0.04506901, -0.0112770023, 0.9151091, 0.4005211, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_tree_cedar_s_01, -1429.16016, 4892.30859, 110.73983, 0, 0, -0.190944, 0.98160094, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_tree_cedar_s_01, -1430.7085, 4903.42334, 105.263626, 0.04376001, -0.0105220014, -0.483367115, 0.874260068, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_w_r_cedar_01, -1429.78247, 4905.36328, 104.30574, 0.0454459824, 0.0534359775, 0.603875756, 0.7939857, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_w_r_cedar_01, -1429.55249, 4909.00635, 102.692749, 0.03668502, -0.0234330129, -0.6497163, 0.7589294, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_w_r_cedar_01, -1442.69519, 4924.9, 94.91414, 0.0489699766, -0.00463099824, -0.0791469738, 0.9956487, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_tree_cedar_03, -1409.64954, 4936.869, 93.07257, -0.0472209938, -0.030609997, 0.8774569, -0.476342946, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_w_r_cedar_01, -1413.21411, 5042.9707, 73.55679, 0.028525997, 0.0214709956, -0.703230858, 0.71006465, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_tree_cedar_s_01, -1422.63647, 5045.704, 63.3390656, -0.009102999, 0.0461639948, 0.992739856, 0.110695988, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_tree_cedar_s_01, -1399.06372, 5026.13867, 85.49887, 0.03135299, 0.0326239876, 0.343399882, 0.9380987, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_tree_cedar_03, -1410.38843, 5034.664, 76.537796, -0.0314119942, 0.05759798, 0.946439743, 0.316144884, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_w_r_cedar_01, -1421.81567, 5045.448, 63.51912, 0, 0, -0.453404069, 0.8913051, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_tree_cedar_s_01, -1404.31714, 5039.591, 83.12331, 0.06602399, -0.0104479995, -0.458000928, 0.8864349, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_tree_cedar_03, -1399.40063, 5023.4043, 86.40079, -0.0122450078, 0.03377302, 0.201028123, 0.978926539, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_w_r_cedar_01, -1406.61646, 5039.461, 79.59195, 0.0378000177, 0.0107350042, -0.5602582, 0.8273854, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_w_r_cedar_01, -1309.9574, 4985.82129, 130.637756, -0.0202390049, 0.0564180128, 0.729503155, 0.6813462, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_tree_cedar_s_01, -1319.85461, 4988.73438, 130.6799, 0, 0, 0.3510819, 0.936344743, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_w_r_cedar_01, -1312.39246, 4989.86133, 127.498932, 0.067866005, -0.0167740025, -0.580337048, 0.811370254, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_tree_cedar_03, -1315.662, 4993.05469, 126.070564, 0.0198599976, 0.0237439983, 0.9440279, 0.32841, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_tree_cedar_s_01, -1363.25439, 4997.4043, 114.549561, 0.027774, 0.088773, 0.454566, 0.885843, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_tree_cedar_s_01, -1369.73657, 5002.451, 109.165009, -0.08512899, 0.0338999964, 0.9045929, -0.416311949, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_tree_cedar_s_01, -1387.78394, 5012.379, 96.47293, 0, 0, 0.999221265, 0.0394570157, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_w_r_cedar_01, -1398.46362, 5021.77637, 87.45093, -0.03448001, 0.0256720055, 0.7863192, -0.6163231, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_tree_cedar_s_01, -1320.9989, 4981.78564, 135.583649, -0.077184014, 0.0701980144, 0.7702582, -0.629140139, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_w_r_cedar_01, -1386.60913, 5011.09961, 98.2169952, -0.054317, -0.008413999, 0.7232, -0.688448, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_tree_cedar_s_01, -1295.50452, 5076.993, 101.408051, 0, 0, -0.05843502, 0.998291254, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_tree_cedar_s_01, -1392.651, 5057.02051, 80.1696, 0.03126401, 0.00254600123, -0.444929153, 0.895016253, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_tree_cedar_s_01, -1368.27271, 5002.31543, 109.746979, -0.043065, 0.03884, 0.9954349, -0.07580499, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
prop_tree_cedar_s_01, -1320.0929, 4987.864, 131.291229, 0.00682, 0.105128, 0.976405, 0.188507, update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\hei_cs1_15c_critical_0.ymap
